Component 1,CAS-RN 1,Component 2,CAS-RN 2,Liquid Fraction 1 (mol/mol),Temperature (°C),Liquid Fraction 2 (mol/mol),Pressure COSMO (bar),SMILES 1,SMILES 2
co2,124-38-9,"1,4-bis(1-methylethyl)-benzene",100-18-5,0.2,50,0.8,15.37909520494,C(=O)=O,CC(C)C1=CC=C(C=C1)C(C)C
co2,124-38-9,"1,4-bis(1-methylethyl)-benzene",100-18-5,0.3,50,0.7,23.97522984059,C(=O)=O,CC(C)C1=CC=C(C=C1)C(C)C
co2,124-38-9,"1,4-bis(1-methylethyl)-benzene",100-18-5,0.4,50,0.6,33.31815680732,C(=O)=O,CC(C)C1=CC=C(C=C1)C(C)C
co2,124-38-9,"1,4-bis(1-methylethyl)-benzene",100-18-5,0.5,50,0.5,43.54137302013,C(=O)=O,CC(C)C1=CC=C(C=C1)C(C)C
co2,124-38-9,"1,4-bis(1-methylethyl)-benzene",100-18-5,0.6,50,0.4,54.79642336982,C(=O)=O,CC(C)C1=CC=C(C=C1)C(C)C
co2,124-38-9,"1,4-bis(1-methylethyl)-benzene",100-18-5,0.7,50,0.3,67.22792564070001,C(=O)=O,CC(C)C1=CC=C(C=C1)C(C)C
co2,124-38-9,"1,4-bis(1-methylethyl)-benzene",100-18-5,0.8,50,0.2,80.8774674644,C(=O)=O,CC(C)C1=CC=C(C=C1)C(C)C
co2,124-38-9,"1,4-bis(1-methylethyl)-benzene",100-18-5,0.9,50,0.1,95.33848138584,C(=O)=O,CC(C)C1=CC=C(C=C1)C(C)C
co2,124-38-9,"1,4-cineol",470-67-7,0.1,0,0.9,2.06706128936,C(=O)=O,CC(C)C12CCC(O1)(CC2)C
co2,124-38-9,"1,4-cineol",470-67-7,0.2,0,0.8,4.35848310329,C(=O)=O,CC(C)C12CCC(O1)(CC2)C
co2,124-38-9,"1,4-cineol",470-67-7,0.3,0,0.7,6.916689029160001,C(=O)=O,CC(C)C12CCC(O1)(CC2)C
co2,124-38-9,"1,4-cineol",470-67-7,0.4,0,0.6,9.79295575173,C(=O)=O,CC(C)C12CCC(O1)(CC2)C
co2,124-38-9,"1,4-cineol",470-67-7,0.5,0,0.5,13.04807298137,C(=O)=O,CC(C)C12CCC(O1)(CC2)C
co2,124-38-9,"1,4-cineol",470-67-7,0.6,0,0.4,16.74879258207,C(=O)=O,CC(C)C12CCC(O1)(CC2)C
co2,124-38-9,"1,4-cineol",470-67-7,0.7,0,0.3,20.95129482842,C(=O)=O,CC(C)C12CCC(O1)(CC2)C
co2,124-38-9,"1,4-cineol",470-67-7,0.8,0,0.2,25.64445082874,C(=O)=O,CC(C)C12CCC(O1)(CC2)C
co2,124-38-9,"1,4-cineol",470-67-7,0.9,0,0.1,30.57395960508,C(=O)=O,CC(C)C12CCC(O1)(CC2)C
co2,124-38-9,"1,4-cineol",470-67-7,0.1,25,0.9,3.95770738592,C(=O)=O,CC(C)C12CCC(O1)(CC2)C
co2,124-38-9,"1,4-cineol",470-67-7,0.2,25,0.8,8.31297795995,C(=O)=O,CC(C)C12CCC(O1)(CC2)C
co2,124-38-9,"1,4-cineol",470-67-7,0.3,25,0.7,13.13969500913,C(=O)=O,CC(C)C12CCC(O1)(CC2)C
co2,124-38-9,"1,4-cineol",470-67-7,0.4,25,0.6,18.52511111172,C(=O)=O,CC(C)C12CCC(O1)(CC2)C
co2,124-38-9,"1,4-cineol",470-67-7,0.5,25,0.5,24.57208897844,C(=O)=O,CC(C)C12CCC(O1)(CC2)C
co2,124-38-9,"1,4-cineol",470-67-7,0.6,25,0.4,31.39271995663,C(=O)=O,CC(C)C12CCC(O1)(CC2)C
co2,124-38-9,"1,4-cineol",470-67-7,0.7,25,0.3,39.07965929324,C(=O)=O,CC(C)C12CCC(O1)(CC2)C
co2,124-38-9,"1,4-cineol",470-67-7,0.8,25,0.2,47.6088404753,C(=O)=O,CC(C)C12CCC(O1)(CC2)C
co2,124-38-9,"1,4-cineol",470-67-7,0.9,25,0.1,56.53937393214,C(=O)=O,CC(C)C12CCC(O1)(CC2)C
co2,124-38-9,"1,4-cineol",470-67-7,0.1,50,0.9,6.87336580897,C(=O)=O,CC(C)C12CCC(O1)(CC2)C
co2,124-38-9,"1,4-cineol",470-67-7,0.2,50,0.8,14.39024473105,C(=O)=O,CC(C)C12CCC(O1)(CC2)C
co2,124-38-9,"1,4-cineol",470-67-7,0.3,50,0.7,22.67279150125,C(=O)=O,CC(C)C12CCC(O1)(CC2)C
co2,124-38-9,"1,4-cineol",470-67-7,0.4,50,0.6,31.85806120844,C(=O)=O,CC(C)C12CCC(O1)(CC2)C
co2,124-38-9,"1,4-cineol",470-67-7,0.5,50,0.5,42.10678253164,C(=O)=O,CC(C)C12CCC(O1)(CC2)C
co2,124-38-9,"1,4-cineol",470-67-7,0.6,50,0.4,53.59286814583,C(=O)=O,CC(C)C12CCC(O1)(CC2)C
co2,124-38-9,"1,4-cineol",470-67-7,0.7,50,0.3,66.45774570447,C(=O)=O,CC(C)C12CCC(O1)(CC2)C
co2,124-38-9,"1,4-cineol",470-67-7,0.8,50,0.2,80.65683836073,C(=O)=O,CC(C)C12CCC(O1)(CC2)C
co2,124-38-9,"1,4-cineol",470-67-7,0.9,50,0.1,95.48751864722,C(=O)=O,CC(C)C12CCC(O1)(CC2)C
co2,124-38-9,"1,4-cyclohexanedicarboxylicaciddimethylester",94-60-0,0.1,0,0.9,2.14228509794,C(=O)=O,COC(=O)C1CCC(CC1)C(=O)OC
co2,124-38-9,"1,4-cyclohexanedicarboxylicaciddimethylester",94-60-0,0.2,0,0.8,4.475216749289999,C(=O)=O,COC(=O)C1CCC(CC1)C(=O)OC
co2,124-38-9,"1,4-cyclohexanedicarboxylicaciddimethylester",94-60-0,0.3,0,0.7,7.03766056536,C(=O)=O,COC(=O)C1CCC(CC1)C(=O)OC
co2,124-38-9,"1,4-cyclohexanedicarboxylicaciddimethylester",94-60-0,0.4,0,0.6,9.87890068042,C(=O)=O,COC(=O)C1CCC(CC1)C(=O)OC
co2,124-38-9,"1,4-cyclohexanedicarboxylicaciddimethylester",94-60-0,0.5,0,0.5,13.06096133298,C(=O)=O,COC(=O)C1CCC(CC1)C(=O)OC
co2,124-38-9,"1,4-cyclohexanedicarboxylicaciddimethylester",94-60-0,0.6,0,0.4,16.65870421515,C(=O)=O,COC(=O)C1CCC(CC1)C(=O)OC
co2,124-38-9,"1,4-cyclohexanedicarboxylicaciddimethylester",94-60-0,0.7,0,0.3,20.74991667511,C(=O)=O,COC(=O)C1CCC(CC1)C(=O)OC
co2,124-38-9,"1,4-cyclohexanedicarboxylicaciddimethylester",94-60-0,0.8,0,0.2,25.37389321093,C(=O)=O,COC(=O)C1CCC(CC1)C(=O)OC
co2,124-38-9,"1,4-cyclohexanedicarboxylicaciddimethylester",94-60-0,0.9,0,0.1,30.37190647933,C(=O)=O,COC(=O)C1CCC(CC1)C(=O)OC
co2,124-38-9,"1,4-cyclohexanedicarboxylicaciddimethylester",94-60-0,0.1,25,0.9,4.08202318634,C(=O)=O,COC(=O)C1CCC(CC1)C(=O)OC
co2,124-38-9,"1,4-cyclohexanedicarboxylicaciddimethylester",94-60-0,0.2,25,0.8,8.5069173793,C(=O)=O,COC(=O)C1CCC(CC1)C(=O)OC
co2,124-38-9,"1,4-cyclohexanedicarboxylicaciddimethylester",94-60-0,0.3,25,0.7,13.34155383573,C(=O)=O,COC(=O)C1CCC(CC1)C(=O)OC
co2,124-38-9,"1,4-cyclohexanedicarboxylicaciddimethylester",94-60-0,0.4,25,0.6,18.66994448444,C(=O)=O,COC(=O)C1CCC(CC1)C(=O)OC
co2,124-38-9,"1,4-cyclohexanedicarboxylicaciddimethylester",94-60-0,0.5,25,0.5,24.5967282777,C(=O)=O,COC(=O)C1CCC(CC1)C(=O)OC
co2,124-38-9,"1,4-cyclohexanedicarboxylicaciddimethylester",94-60-0,0.6,25,0.4,31.24662777367,C(=O)=O,COC(=O)C1CCC(CC1)C(=O)OC
co2,124-38-9,"1,4-cyclohexanedicarboxylicaciddimethylester",94-60-0,0.7,25,0.3,38.74675564863,C(=O)=O,COC(=O)C1CCC(CC1)C(=O)OC
co2,124-38-9,"1,4-cyclohexanedicarboxylicaciddimethylester",94-60-0,0.8,25,0.2,47.15605706925,C(=O)=O,COC(=O)C1CCC(CC1)C(=O)OC
co2,124-38-9,"1,4-cyclohexanedicarboxylicaciddimethylester",94-60-0,0.9,25,0.1,56.19686598018,C(=O)=O,COC(=O)C1CCC(CC1)C(=O)OC
co2,124-38-9,"1,4-cyclohexanedicarboxylicaciddimethylester",94-60-0,0.1,50,0.9,7.04441877452,C(=O)=O,COC(=O)C1CCC(CC1)C(=O)OC
co2,124-38-9,"1,4-cyclohexanedicarboxylicaciddimethylester",94-60-0,0.2,50,0.8,14.65454674576,C(=O)=O,COC(=O)C1CCC(CC1)C(=O)OC
co2,124-38-9,"1,4-cyclohexanedicarboxylicaciddimethylester",94-60-0,0.3,50,0.7,22.93703136194,C(=O)=O,COC(=O)C1CCC(CC1)C(=O)OC
co2,124-38-9,"1,4-cyclohexanedicarboxylicaciddimethylester",94-60-0,0.4,50,0.6,32.02486051154,C(=O)=O,COC(=O)C1CCC(CC1)C(=O)OC
co2,124-38-9,"1,4-cyclohexanedicarboxylicaciddimethylester",94-60-0,0.5,50,0.5,42.08242473227001,C(=O)=O,COC(=O)C1CCC(CC1)C(=O)OC
co2,124-38-9,"1,4-cyclohexanedicarboxylicaciddimethylester",94-60-0,0.6,50,0.4,53.30392114759,C(=O)=O,COC(=O)C1CCC(CC1)C(=O)OC
co2,124-38-9,"1,4-cyclohexanedicarboxylicaciddimethylester",94-60-0,0.7,50,0.3,65.88463930988,C(=O)=O,COC(=O)C1CCC(CC1)C(=O)OC
co2,124-38-9,"1,4-cyclohexanedicarboxylicaciddimethylester",94-60-0,0.8,50,0.2,79.90958133612999,C(=O)=O,COC(=O)C1CCC(CC1)C(=O)OC
co2,124-38-9,"1,4-cyclohexanedicarboxylicaciddimethylester",94-60-0,0.9,50,0.1,94.93227792892,C(=O)=O,COC(=O)C1CCC(CC1)C(=O)OC
co2,124-38-9,"1,4-butanedithiol",1191-08-8,0.1,0,0.9,2.29920783256,C(=O)=O,C(CCS)CS
co2,124-38-9,"1,4-butanedithiol",1191-08-8,0.2,0,0.8,4.806219814289999,C(=O)=O,C(CCS)CS
co2,124-38-9,"1,4-butanedithiol",1191-08-8,0.3,0,0.7,7.55582565969,C(=O)=O,C(CCS)CS
co2,124-38-9,"1,4-butanedithiol",1191-08-8,0.4,0,0.6,10.58780004727,C(=O)=O,C(CCS)CS
co2,124-38-9,"1,4-butanedithiol",1191-08-8,0.5,0,0.5,13.94491556273,C(=O)=O,C(CCS)CS
co2,124-38-9,"1,4-butanedithiol",1191-08-8,0.6,0,0.4,17.66624155567,C(=O)=O,C(CCS)CS
co2,124-38-9,"1,4-butanedithiol",1191-08-8,0.7,0,0.3,21.769411355,C(=O)=O,C(CCS)CS
co2,124-38-9,"1,4-butanedithiol",1191-08-8,0.8,0,0.2,26.20754231555,C(=O)=O,C(CCS)CS
co2,124-38-9,"1,4-butanedithiol",1191-08-8,0.9,0,0.1,30.76692072478,C(=O)=O,C(CCS)CS
co2,124-38-9,"1,4-butanedithiol",1191-08-8,0.1,25,0.9,4.35672707989,C(=O)=O,C(CCS)CS
co2,124-38-9,"1,4-butanedithiol",1191-08-8,0.2,25,0.8,9.08413294242,C(=O)=O,C(CCS)CS
co2,124-38-9,"1,4-butanedithiol",1191-08-8,0.3,25,0.7,14.24211004848,C(=O)=O,C(CCS)CS
co2,124-38-9,"1,4-butanedithiol",1191-08-8,0.4,25,0.6,19.89794592137,C(=O)=O,C(CCS)CS
co2,124-38-9,"1,4-butanedithiol",1191-08-8,0.5,25,0.5,26.12305077863,C(=O)=O,C(CCS)CS
co2,124-38-9,"1,4-butanedithiol",1191-08-8,0.6,25,0.4,32.98112239692,C(=O)=O,C(CCS)CS
co2,124-38-9,"1,4-butanedithiol",1191-08-8,0.7,25,0.3,40.49758222874,C(=O)=O,C(CCS)CS
co2,124-38-9,"1,4-butanedithiol",1191-08-8,0.8,25,0.2,48.58627056177,C(=O)=O,C(CCS)CS
co2,124-38-9,"1,4-butanedithiol",1191-08-8,0.9,25,0.1,56.87615938541,C(=O)=O,C(CCS)CS
co2,124-38-9,"1,4-butanedithiol",1191-08-8,0.1,50,0.9,7.50133773331,C(=O)=O,C(CCS)CS
co2,124-38-9,"1,4-butanedithiol",1191-08-8,0.2,50,0.8,15.60783271107,C(=O)=O,C(CCS)CS
co2,124-38-9,"1,4-butanedithiol",1191-08-8,0.3,50,0.7,24.41641708678,C(=O)=O,C(CCS)CS
co2,124-38-9,"1,4-butanedithiol",1191-08-8,0.4,50,0.6,34.03245430504001,C(=O)=O,C(CCS)CS
co2,124-38-9,"1,4-butanedithiol",1191-08-8,0.5,50,0.5,44.56653166858,C(=O)=O,C(CCS)CS
co2,124-38-9,"1,4-butanedithiol",1191-08-8,0.6,50,0.4,56.11528998249,C(=O)=O,C(CCS)CS
co2,124-38-9,"1,4-butanedithiol",1191-08-8,0.7,50,0.3,68.71282137334,C(=O)=O,C(CCS)CS
co2,124-38-9,"1,4-butanedithiol",1191-08-8,0.8,50,0.2,82.21521419861,C(=O)=O,C(CCS)CS
co2,124-38-9,"1,4-butanedithiol",1191-08-8,0.9,50,0.1,96.02848594611,C(=O)=O,C(CCS)CS
co2,124-38-9,"1,4-cyclohexadiene",628-41-1,0.1,0,0.9,2.72673431932,C(=O)=O,C1C=CCC=C1
co2,124-38-9,"1,4-cyclohexadiene",628-41-1,0.2,0,0.8,5.61563889036,C(=O)=O,C1C=CCC=C1
co2,124-38-9,"1,4-cyclohexadiene",628-41-1,0.3,0,0.7,8.70535563014,C(=O)=O,C1C=CCC=C1
co2,124-38-9,"1,4-cyclohexadiene",628-41-1,0.4,0,0.6,12.00710857751,C(=O)=O,C1C=CCC=C1
co2,124-38-9,"1,4-cyclohexadiene",628-41-1,0.5,0,0.5,15.52550233565,C(=O)=O,C1C=CCC=C1
co2,124-38-9,"1,4-cyclohexadiene",628-41-1,0.6,0,0.4,19.25226140682,C(=O)=O,C1C=CCC=C1
co2,124-38-9,"1,4-cyclohexadiene",628-41-1,0.7,0,0.3,23.15568055842,C(=O)=O,C1C=CCC=C1
co2,124-38-9,"1,4-cyclohexadiene",628-41-1,0.8,0,0.2,27.16357193307,C(=O)=O,C1C=CCC=C1
co2,124-38-9,"1,4-cyclohexadiene",628-41-1,0.9,0,0.1,31.13845901318,C(=O)=O,C1C=CCC=C1
co2,124-38-9,"1,4-cyclohexadiene",628-41-1,0.1,25,0.9,5.179653086749999,C(=O)=O,C1C=CCC=C1
co2,124-38-9,"1,4-cyclohexadiene",628-41-1,0.2,25,0.8,10.5923406863,C(=O)=O,C1C=CCC=C1
co2,124-38-9,"1,4-cyclohexadiene",628-41-1,0.3,25,0.7,16.35049405856,C(=O)=O,C1C=CCC=C1
co2,124-38-9,"1,4-cyclohexadiene",628-41-1,0.4,25,0.6,22.47160050715,C(=O)=O,C1C=CCC=C1
co2,124-38-9,"1,4-cyclohexadiene",628-41-1,0.5,25,0.5,28.96177475477,C(=O)=O,C1C=CCC=C1
co2,124-38-9,"1,4-cyclohexadiene",628-41-1,0.6,25,0.4,35.80534657943,C(=O)=O,C1C=CCC=C1
co2,124-38-9,"1,4-cyclohexadiene",628-41-1,0.7,25,0.3,42.94732927538,C(=O)=O,C1C=CCC=C1
co2,124-38-9,"1,4-cyclohexadiene",628-41-1,0.8,25,0.2,50.26499384288,C(=O)=O,C1C=CCC=C1
co2,124-38-9,"1,4-cyclohexadiene",628-41-1,0.9,25,0.1,57.52613539235,C(=O)=O,C1C=CCC=C1
co2,124-38-9,"1,4-cyclohexadiene",628-41-1,0.1,50,0.9,8.98157529275,C(=O)=O,C1C=CCC=C1
co2,124-38-9,"1,4-cyclohexadiene",628-41-1,0.2,50,0.8,18.20664032339,C(=O)=O,C1C=CCC=C1
co2,124-38-9,"1,4-cyclohexadiene",628-41-1,0.3,50,0.7,27.9810095542,C(=O)=O,C1C=CCC=C1
co2,124-38-9,"1,4-cyclohexadiene",628-41-1,0.4,50,0.6,38.33029925255,C(=O)=O,C1C=CCC=C1
co2,124-38-9,"1,4-cyclohexadiene",628-41-1,0.5,50,0.5,49.26211802915,C(=O)=O,C1C=CCC=C1
co2,124-38-9,"1,4-cyclohexadiene",628-41-1,0.6,50,0.4,60.74996558127,C(=O)=O,C1C=CCC=C1
co2,124-38-9,"1,4-cyclohexadiene",628-41-1,0.7,50,0.3,72.70612200412,C(=O)=O,C1C=CCC=C1
co2,124-38-9,"1,4-cyclohexadiene",628-41-1,0.8,50,0.2,84.93754248079999,C(=O)=O,C1C=CCC=C1
co2,124-38-9,"1,4-cyclohexadiene",628-41-1,0.9,50,0.1,97.08050269763,C(=O)=O,C1C=CCC=C1
co2,124-38-9,"1,4-dichloro-trans-2-butene",110-57-6,0.1,0,0.9,2.52402658058,C(=O)=O,C(C=CCCl)Cl
co2,124-38-9,"1,4-dichloro-trans-2-butene",110-57-6,0.2,0,0.8,5.24363066235,C(=O)=O,C(C=CCCl)Cl
co2,124-38-9,"1,4-dichloro-trans-2-butene",110-57-6,0.3,0,0.7,8.18482365662,C(=O)=O,C(C=CCCl)Cl
co2,124-38-9,"1,4-dichloro-trans-2-butene",110-57-6,0.4,0,0.6,11.37358152555,C(=O)=O,C(C=CCCl)Cl
co2,124-38-9,"1,4-dichloro-trans-2-butene",110-57-6,0.5,0,0.5,14.83300319461,C(=O)=O,C(C=CCCl)Cl
co2,124-38-9,"1,4-dichloro-trans-2-butene",110-57-6,0.6,0,0.4,18.57550732681,C(=O)=O,C(C=CCCl)Cl
co2,124-38-9,"1,4-dichloro-trans-2-butene",110-57-6,0.7,0,0.3,22.58670128467,C(=O)=O,C(C=CCCl)Cl
co2,124-38-9,"1,4-dichloro-trans-2-butene",110-57-6,0.8,0,0.2,26.7936618716,C(=O)=O,C(C=CCCl)Cl
co2,124-38-9,"1,4-dichloro-trans-2-butene",110-57-6,0.9,0,0.1,31.00806953083,C(=O)=O,C(C=CCCl)Cl
co2,124-38-9,"1,4-dichloro-trans-2-butene",110-57-6,0.1,25,0.9,4.74002676848,C(=O)=O,C(C=CCCl)Cl
co2,124-38-9,"1,4-dichloro-trans-2-butene",110-57-6,0.2,25,0.8,9.82601688354,C(=O)=O,C(C=CCCl)Cl
co2,124-38-9,"1,4-dichloro-trans-2-butene",110-57-6,0.3,25,0.7,15.30574313323,C(=O)=O,C(C=CCCl)Cl
co2,124-38-9,"1,4-dichloro-trans-2-butene",110-57-6,0.4,25,0.6,21.22335139703,C(=O)=O,C(C=CCCl)Cl
co2,124-38-9,"1,4-dichloro-trans-2-butene",110-57-6,0.5,25,0.5,27.61750424597,C(=O)=O,C(C=CCCl)Cl
co2,124-38-9,"1,4-dichloro-trans-2-butene",110-57-6,0.6,25,0.4,34.50784961195,C(=O)=O,C(C=CCCl)Cl
co2,124-38-9,"1,4-dichloro-trans-2-butene",110-57-6,0.7,25,0.3,41.86724412163,C(=O)=O,C(C=CCCl)Cl
co2,124-38-9,"1,4-dichloro-trans-2-butene",110-57-6,0.8,25,0.2,49.56723836088999,C(=O)=O,C(C=CCCl)Cl
co2,124-38-9,"1,4-dichloro-trans-2-butene",110-57-6,0.9,25,0.1,57.27976794587,C(=O)=O,C(C=CCCl)Cl
co2,124-38-9,"1,4-dichloro-trans-2-butene",110-57-6,0.1,50,0.9,8.1130093243,C(=O)=O,C(C=CCCl)Cl
co2,124-38-9,"1,4-dichloro-trans-2-butene",110-57-6,0.2,50,0.8,16.78054526743,C(=O)=O,C(C=CCCl)Cl
co2,124-38-9,"1,4-dichloro-trans-2-butene",110-57-6,0.3,50,0.7,26.09049397739,C(=O)=O,C(C=CCCl)Cl
co2,124-38-9,"1,4-dichloro-trans-2-butene",110-57-6,0.4,50,0.6,36.11216645146,C(=O)=O,C(C=CCCl)Cl
co2,124-38-9,"1,4-dichloro-trans-2-butene",110-57-6,0.5,50,0.5,46.90546518766,C(=O)=O,C(C=CCCl)Cl
co2,124-38-9,"1,4-dichloro-trans-2-butene",110-57-6,0.6,50,0.4,58.4992758348,C(=O)=O,C(C=CCCl)Cl
co2,124-38-9,"1,4-dichloro-trans-2-butene",110-57-6,0.7,50,0.3,70.84735401354,C(=O)=O,C(C=CCCl)Cl
co2,124-38-9,"1,4-dichloro-trans-2-butene",110-57-6,0.8,50,0.2,83.74184818323,C(=O)=O,C(C=CCCl)Cl
co2,124-38-9,"1,4-dichloro-trans-2-butene",110-57-6,0.9,50,0.1,96.65645736108,C(=O)=O,C(C=CCCl)Cl
co2,124-38-9,"1,4-cyclooctadiene",1073-07-0,0.1,0,0.9,2.64638416621,C(=O)=O,C1CC=CCC=CC1
co2,124-38-9,"1,4-cyclooctadiene",1073-07-0,0.2,0,0.8,5.46316631531,C(=O)=O,C1CC=CCC=CC1
co2,124-38-9,"1,4-cyclooctadiene",1073-07-0,0.3,0,0.7,8.47232186836,C(=O)=O,C1CC=CCC=CC1
co2,124-38-9,"1,4-cyclooctadiene",1073-07-0,0.4,0,0.6,11.69408454836,C(=O)=O,C1CC=CCC=CC1
co2,124-38-9,"1,4-cyclooctadiene",1073-07-0,0.5,0,0.5,15.14704286622,C(=O)=O,C1CC=CCC=CC1
co2,124-38-9,"1,4-cyclooctadiene",1073-07-0,0.6,0,0.4,18.84277504421,C(=O)=O,C1CC=CCC=CC1
co2,124-38-9,"1,4-cyclooctadiene",1073-07-0,0.7,0,0.3,22.77385556002,C(=O)=O,C1CC=CCC=CC1
co2,124-38-9,"1,4-cyclooctadiene",1073-07-0,0.8,0,0.2,26.88747010524,C(=O)=O,C1CC=CCC=CC1
co2,124-38-9,"1,4-cyclooctadiene",1073-07-0,0.9,0,0.1,31.02977963273,C(=O)=O,C1CC=CCC=CC1
co2,124-38-9,"1,4-cyclooctadiene",1073-07-0,0.1,25,0.9,4.96099928066,C(=O)=O,C1CC=CCC=CC1
co2,124-38-9,"1,4-cyclooctadiene",1073-07-0,0.2,25,0.8,10.21787138364,C(=O)=O,C1CC=CCC=CC1
co2,124-38-9,"1,4-cyclooctadiene",1073-07-0,0.3,25,0.7,15.81583769511,C(=O)=O,C1CC=CCC=CC1
co2,124-38-9,"1,4-cyclooctadiene",1073-07-0,0.4,25,0.6,21.78946755544,C(=O)=O,C1CC=CCC=CC1
co2,124-38-9,"1,4-cyclooctadiene",1073-07-0,0.5,25,0.5,28.17019227318,C(=O)=O,C1CC=CCC=CC1
co2,124-38-9,"1,4-cyclooctadiene",1073-07-0,0.6,25,0.4,34.97695175881,C(=O)=O,C1CC=CCC=CC1
co2,124-38-9,"1,4-cyclooctadiene",1073-07-0,0.7,25,0.3,42.19539157901,C(=O)=O,C1CC=CCC=CC1
co2,124-38-9,"1,4-cyclooctadiene",1073-07-0,0.8,25,0.2,49.73219080733,C(=O)=O,C1CC=CCC=CC1
co2,124-38-9,"1,4-cyclooctadiene",1073-07-0,0.9,25,0.1,57.31855462016,C(=O)=O,C1CC=CCC=CC1
co2,124-38-9,"1,4-cyclooctadiene",1073-07-0,0.1,50,0.9,8.47593029508,C(=O)=O,C1CC=CCC=CC1
co2,124-38-9,"1,4-cyclooctadiene",1073-07-0,0.2,50,0.8,17.41334249408,C(=O)=O,C1CC=CCC=CC1
co2,124-38-9,"1,4-cyclooctadiene",1073-07-0,0.3,50,0.7,26.90774163374,C(=O)=O,C1CC=CCC=CC1
co2,124-38-9,"1,4-cyclooctadiene",1073-07-0,0.4,50,0.6,37.01392538392,C(=O)=O,C1CC=CCC=CC1
co2,124-38-9,"1,4-cyclooctadiene",1073-07-0,0.5,50,0.5,47.78131592291,C(=O)=O,C1CC=CCC=CC1
co2,124-38-9,"1,4-cyclooctadiene",1073-07-0,0.6,50,0.4,59.2389184428,C(=O)=O,C1CC=CCC=CC1
co2,124-38-9,"1,4-cyclooctadiene",1073-07-0,0.7,50,0.3,71.36199222297,C(=O)=O,C1CC=CCC=CC1
co2,124-38-9,"1,4-cyclooctadiene",1073-07-0,0.8,50,0.2,83.99895528977001,C(=O)=O,C1CC=CCC=CC1
co2,124-38-9,"1,4-cyclooctadiene",1073-07-0,0.9,50,0.1,96.71645474719,C(=O)=O,C1CC=CCC=CC1
co2,124-38-9,"1,4-dibromobutane",110-52-1,0.1,0,0.9,2.49549514427,C(=O)=O,C(CCBr)CBr
co2,124-38-9,"1,4-dibromobutane",110-52-1,0.2,0,0.8,5.179172497270001,C(=O)=O,C(CCBr)CBr
co2,124-38-9,"1,4-dibromobutane",110-52-1,0.3,0,0.7,8.077613296040001,C(=O)=O,C(CCBr)CBr
co2,124-38-9,"1,4-dibromobutane",110-52-1,0.4,0,0.6,11.21975742851,C(=O)=O,C(CCBr)CBr
co2,124-38-9,"1,4-dibromobutane",110-52-1,0.5,0,0.5,14.634575404,C(=O)=O,C(CCBr)CBr
co2,124-38-9,"1,4-dibromobutane",110-52-1,0.6,0,0.4,18.34482605568,C(=O)=O,C(CCBr)CBr
co2,124-38-9,"1,4-dibromobutane",110-52-1,0.7,0,0.3,22.35230852525,C(=O)=O,C(CCBr)CBr
co2,124-38-9,"1,4-dibromobutane",110-52-1,0.8,0,0.2,26.60438400229,C(=O)=O,C(CCBr)CBr
co2,124-38-9,"1,4-dibromobutane",110-52-1,0.9,0,0.1,30.92089338488,C(=O)=O,C(CCBr)CBr
co2,124-38-9,"1,4-dibromobutane",110-52-1,0.1,25,0.9,4.658043243310001,C(=O)=O,C(CCBr)CBr
co2,124-38-9,"1,4-dibromobutane",110-52-1,0.2,25,0.8,9.65560341949,C(=O)=O,C(CCBr)CBr
co2,124-38-9,"1,4-dibromobutane",110-52-1,0.3,25,0.7,15.04017615637,C(=O)=O,C(CCBr)CBr
co2,124-38-9,"1,4-dibromobutane",110-52-1,0.4,25,0.6,20.86270104623,C(=O)=O,C(CCBr)CBr
co2,124-38-9,"1,4-dibromobutane",110-52-1,0.5,25,0.5,27.17392094363,C(=O)=O,C(CCBr)CBr
co2,124-38-9,"1,4-dibromobutane",110-52-1,0.6,25,0.4,34.01331152398,C(=O)=O,C(CCBr)CBr
co2,124-38-9,"1,4-dibromobutane",110-52-1,0.7,25,0.3,41.38303526193,C(=O)=O,C(CCBr)CBr
co2,124-38-9,"1,4-dibromobutane",110-52-1,0.8,25,0.2,49.18883489217,C(=O)=O,C(CCBr)CBr
co2,124-38-9,"1,4-dibromobutane",110-52-1,0.9,25,0.1,57.11038784247,C(=O)=O,C(CCBr)CBr
co2,124-38-9,"1,4-dibromobutane",110-52-1,0.1,50,0.9,7.9242675439,C(=O)=O,C(CCBr)CBr
co2,124-38-9,"1,4-dibromobutane",110-52-1,0.2,50,0.8,16.40889241439,C(=O)=O,C(CCBr)CBr
co2,124-38-9,"1,4-dibromobutane",110-52-1,0.3,50,0.7,25.53378171448,C(=O)=O,C(CCBr)CBr
co2,124-38-9,"1,4-dibromobutane",110-52-1,0.4,50,0.6,35.38165860625,C(=O)=O,C(CCBr)CBr
co2,124-38-9,"1,4-dibromobutane",110-52-1,0.5,50,0.5,46.03462104075,C(=O)=O,C(CCBr)CBr
co2,124-38-9,"1,4-dibromobutane",110-52-1,0.6,50,0.4,57.5560751203,C(=O)=O,C(CCBr)CBr
co2,124-38-9,"1,4-dibromobutane",110-52-1,0.7,50,0.3,69.94835380994,C(=O)=O,C(CCBr)CBr
co2,124-38-9,"1,4-dibromobutane",110-52-1,0.8,50,0.2,83.05652712734,C(=O)=O,C(CCBr)CBr
co2,124-38-9,"1,4-dibromobutane",110-52-1,0.9,50,0.1,96.35647816245,C(=O)=O,C(CCBr)CBr
